         1.5725    -6.9389e-18    -3.4694e-18         3.3552     1.4942e-06     -2.192e-24    -8.7681e-25     1.9875e-05         1.0008              0              0       0.025342         2.0271        0.80415        0.32038              0              0              0              0              0              0              0              0              0              0              0     0.00013091     9.9057e-06    -2.8343e-08              0              0    -4.5219e-07
         1.5775     1.0408e-17     1.7347e-17        -3.3949     1.4639e-06    -7.0089e-39     4.6726e-39    -1.9875e-05         1.0009              0              0       -0.02705         2.0271        0.80415        0.32038              0              0              0              0              0              0              0              0              0              0              0     0.00013085     9.9018e-06     -3.209e-08              0              0     4.7684e-07
         1.5775     1.0408e-17     1.7347e-17         3.3549     1.4639e-06    -4.3841e-25    -1.7536e-24     1.9875e-05         1.0009              0              0        0.02705         2.0271        0.80415        0.32038              0              0              0              0              0              0              0              0              0              0              0     0.00013085     9.9018e-06     -3.209e-08              0              0    -4.7684e-07
         1.5825    -1.0408e-17    -3.4694e-18        -3.3945     1.4336e-06     4.3841e-25      2.192e-24    -1.9875e-05          1.001              0              0      -0.028737         2.0271        0.80415        0.32038              0              0              0              0              0              0              0              0              0              0              0     0.00013081     9.8984e-06    -3.5985e-08              0              0     5.0035e-07
         1.5825    -1.0408e-17    -3.4694e-18         3.3545     1.4336e-06     4.3841e-25     4.3841e-25     1.9875e-05          1.001              0              0       0.028737         2.0271        0.80415        0.32038              0              0              0              0              0              0              0              0              0              0              0     0.00013081     9.8984e-06    -3.5985e-08              0              0    -5.0035e-07
         1.5875     1.0408e-17     1.0408e-17        -3.3941     1.4034e-06     1.3152e-24     1.3152e-24    -1.9875e-05         1.0012              0              0      -0.030402         2.0271        0.80415        0.32038              0              0              0              0              0              0              0              0              0              0              0     0.00013077     9.8955e-06    -4.0013e-08              0              0     5.2277e-07
         1.5875              0     6.9389e-18         3.3541     1.4034e-06    -1.7536e-24    -1.3152e-24     1.9875e-05         1.0012              0              0       0.030402         2.0271        0.80415        0.32038              0              0              0              0              0              0              0              0              0              0              0     0.00013077     9.8955e-06    -4.0013e-08              0              0    -5.2277e-07
         1.5925     1.3878e-17     1.0408e-17        -3.3938     1.3733e-06    -1.3152e-24    -4.3841e-25    -1.9875e-05         1.0013              0              0      -0.032047         2.0271        0.80415        0.32038              0              0              0              0              0              0              0              0              0              0              0     0.00013074     9.8932e-06     -4.416e-08              0              0      5.441e-07
         1.5925     1.3878e-17     1.0408e-17         3.3538     1.3733e-06    -1.7536e-24    -4.3841e-25     1.9875e-05         1.0013              0              0       0.032047         2.0271        0.80415        0.32038              0              0              0              0              0              0              0              0              0              0              0     0.00013074     9.8932e-06     -4.416e-08              0              0     -5.441e-07
         1.5975     3.4694e-18     1.0408e-17        -3.3934     1.3856e-06    -1.8088e-24     4.5219e-25      -2.05e-05         1.0014              0              0      -0.033672         2.0271        0.80415        0.32038              0              0              0              0              0              0              0              0              0              0              0     0.00013071     9.8912e-06    -4.8414e-08              0              0     5.6438e-07
         1.5975     3.4694e-18     1.0408e-17         3.3534     1.3856e-06     4.5219e-25     1.8088e-24       2.05e-05         1.0014              0              0       0.033672         2.0271        0.80415        0.32038              0              0              0              0              0              0              0              0              0              0              0     0.00013071     9.8912e-06    -4.8414e-08              0              0    -5.6438e-07
         1.6025    -3.4694e-18              0        -3.3931     1.3548e-06    -1.3566e-24    -2.7132e-24      -2.05e-05         1.0016              0              0      -0.035276         2.0271        0.80415        0.32038              0              0              0              0              0              0              0              0              0              0              0     0.00013069     9.8895e-06    -5.2764e-08              0              0     5.8365e-07
         1.6025    -3.4694e-18              0         3.3531     1.3548e-06     1.3566e-24    -1.8088e-24       2.05e-05         1.0016              0              0       0.035276         2.0271        0.80415        0.32038              0              0              0              0              0              0              0              0              0              0              0     0.00013069     9.8895e-06    -5.2764e-08              0              0    -5.8365e-07
         1.6075     1.3878e-17     6.9389e-18        -3.3928     1.3241e-06     4.5219e-25     9.6391e-39      -2.05e-05         1.0017              0              0      -0.036861         2.0271        0.80415        0.32038              0              0              0              0              0              0              0              0              0              0              0     0.00013067     9.8882e-06      -5.72e-08              0              0     6.0195e-07
         1.6075     1.0408e-17     6.9389e-18         3.3528     1.3241e-06     1.8088e-24     1.8088e-24       2.05e-05         1.0017              0              0       0.036861         2.0271        0.80415        0.32038              0              0              0              0              0              0              0              0              0              0              0     0.00013067     9.8882e-06      -5.72e-08              0              0    -6.0195e-07
         1.6125    -1.0408e-17     3.4694e-18        -3.3925     1.2936e-06      2.261e-24     9.0438e-25      -2.05e-05         1.0019              0              0      -0.038426         2.0271        0.80415        0.32038              0              0              0              0              0              0              0              0              0              0              0     0.00013066     9.8871e-06    -6.1712e-08              0              0     6.1932e-07
         1.6125    -1.0408e-17    -3.4694e-18         3.3525     1.2936e-06     1.2877e-38     4.5219e-25       2.05e-05         1.0019              0              0       0.038426         2.0271        0.80415        0.32038              0              0              0              0              0              0              0              0              0              0              0     0.00013066     9.8871e-06    -6.1712e-08              0              0    -6.1932e-07
         1.6175    -6.9389e-18    -3.4694e-18        -3.3922     1.2634e-06     9.0438e-25    -1.3566e-24      -2.05e-05         1.0021              0              0      -0.039972         2.0271        0.80415        0.32038              0              0              0              0              0              0              0              0              0              0              0     0.00013065     9.8861e-06     -6.629e-08              0              0     6.3579e-07
         1.6175    -6.9389e-18    -3.4694e-18         3.3522     1.2634e-06    -1.9278e-38              0       2.05e-05         1.0021              0              0       0.039972         2.0271        0.80415        0.32038              0              0              0              0              0              0              0              0              0              0              0     0.00013065     9.8861e-06     -6.629e-08              0              0    -6.3579e-07
         1.6225     1.0408e-17     3.4694e-18        -3.3918     1.2333e-06     1.3566e-24     1.8088e-24      -2.05e-05         1.0023              0              0      -0.041498         2.0271        0.80415        0.32038              0              0              0              0              0              0              0              0              0              0              0     0.00013064     9.8854e-06    -7.0924e-08              0              0     6.5138e-07
         1.6225     1.3878e-17     1.0408e-17         3.3518     1.2333e-06     9.0438e-25    -9.0438e-25       2.05e-05         1.0023              0              0       0.041498         2.0271        0.80415        0.32038              0              0              0              0              0              0              0              0              0              0              0     0.00013064     9.8854e-06    -7.0924e-08              0              0    -6.5138e-07
         1.6275    -1.0408e-17    -6.9389e-18        -3.3916     1.2035e-06    -1.3566e-24     -2.261e-24      -2.05e-05         1.0024              0              0      -0.043006         2.0271        0.80415        0.32038              0              0              0              0              0              0              0              0              0              0              0     0.00013063     9.8846e-06    -7.5607e-08              0              0     6.6614e-07
         1.6275    -1.3878e-17    -1.0408e-17         3.3516     1.2035e-06    -1.4459e-38    -9.6391e-39       2.05e-05         1.0024              0              0       0.043006         2.0271        0.80415        0.32038              0              0              0              0              0              0              0              0              0              0              0     0.00013063     9.8846e-06    -7.5607e-08              0              0    -6.6614e-07
         1.6325     1.0408e-17     1.3878e-17        -3.3913     1.1739e-06    -9.0438e-25    -4.5219e-25      -2.05e-05         1.0026              0              0      -0.044495         2.0271        0.80415        0.32038              0              0              0              0              0              0              0              0              0              0              0     0.00013062      9.884e-06     -8.033e-08              0              0     6.8009e-07
         1.6325     1.0408e-17     1.3878e-17         3.3513     1.1739e-06              0    -4.5219e-25       2.05e-05         1.0026              0              0       0.044495         2.0271        0.80415        0.32038              0              0              0              0              0              0              0              0              0              0              0     0.00013062      9.884e-06     -8.033e-08              0              0    -6.8009e-07
         1.6375     1.0408e-17     6.9389e-18         -3.391     1.1445e-06     9.0438e-25     9.0438e-25      -2.05e-05         1.0028              0              0      -0.045966         2.0271        0.80415        0.32038              0              0              0              0              0              0              0              0              0              0              0     0.00013061     9.8833e-06    -8.5084e-08              0              0     6.9325e-07
         1.6375     1.7347e-17     6.9389e-18          3.351     1.1445e-06     4.5219e-25              0       2.05e-05         1.0028              0              0       0.045966         2.0271        0.80415        0.32038              0              0              0              0              0              0              0              0              0              0              0     0.00013061     9.8833e-06    -8.5084e-08              0              0    -6.9325e-07
         1.6425    -3.4694e-18    -6.9389e-18        -3.3907     1.1155e-06    -5.1433e-38     1.3566e-24      -2.05e-05          1.003              0              0      -0.047419         2.0271        0.80415        0.32038              0              0              0              0              0              0              0              0              0              0              0      0.0001306     9.8826e-06    -8.9862e-08              0              0     7.0564e-07
         1.6425    -3.4694e-18    -6.9389e-18         3.3507     1.1155e-06     9.0438e-25     1.8088e-24       2.05e-05          1.003              0              0       0.047419         2.0271        0.80415        0.32038              0              0              0              0              0              0              0              0              0              0              0      0.0001306     9.8826e-06    -8.9862e-08              0              0    -7.0564e-07
         1.6475     1.0408e-17     1.0408e-17        -3.3904     1.1198e-06    -4.6598e-25    -4.6598e-25    -2.1125e-05         1.0032              0              0      -0.048854         2.0271        0.80415        0.32038              0              0              0              0              0              0              0              0              0              0              0     0.00013059     9.8818e-06    -9.4655e-08              0              0     7.1729e-07
         1.6475     1.0408e-17     1.0408e-17         3.3504     1.1198e-06     9.3196e-25     9.3196e-25     2.1125e-05         1.0032              0              0       0.048854         2.0271        0.80415        0.32038              0              0              0              0              0              0              0              0              0              0              0     0.00013059     9.8818e-06    -9.4655e-08              0              0    -7.1729e-07
         1.6525     3.4694e-18     1.0408e-17        -3.3902     1.0904e-06     1.3979e-24    -1.9866e-38    -2.1125e-05         1.0034              0              0      -0.050271         2.0271        0.80415        0.32038              0              0              0              0              0              0              0              0              0              0              0     0.00013058     9.8809e-06    -9.9458e-08              0              0     7.2822e-07
         1.6525     3.4694e-18     1.0408e-17         3.3502     1.0904e-06     1.3979e-24     9.3196e-25     2.1125e-05         1.0034              0              0       0.050271         2.0271        0.80415        0.32038              0              0              0              0              0              0              0              0              0              0              0     0.00013058     9.8809e-06    -9.9458e-08              0              0    -7.2822e-07
         1.6575    -1.7347e-17    -1.0408e-17        -3.3899     1.0613e-06    -2.7959e-24    -4.6598e-25    -2.1125e-05         1.0036              0              0       -0.05167         2.0271        0.80415        0.32038              0              0              0              0              0              0              0              0              0              0              0     0.00013056     9.8799e-06    -1.0426e-07              0              0     7.3847e-07
         1.6575    -1.7347e-17    -1.0408e-17         3.3499     1.0613e-06    -1.3979e-24    -4.6598e-25     2.1125e-05         1.0036              0              0        0.05167         2.0271        0.80415        0.32038              0              0              0              0              0              0              0              0              0              0              0     0.00013056     9.8799e-06    -1.0426e-07              0              0    -7.3847e-07
         1.6625     3.4694e-18     1.3878e-17        -3.3897     1.0326e-06     9.3196e-25     9.3196e-25    -2.1125e-05         1.0039              0              0      -0.053052         2.0271        0.80415        0.32038              0              0              0              0              0              0              0              0              0              0              0     0.00013055     9.8786e-06    -1.0906e-07              0              0     7.4805e-07
         1.6625     3.4694e-18     1.3878e-17         3.3497     1.0326e-06    -1.3979e-24    -1.3979e-24     2.1125e-05         1.0039              0              0       0.053052         2.0271        0.80415        0.32038              0              0              0              0              0              0              0              0              0              0              0     0.00013055     9.8786e-06    -1.0906e-07              0              0    -7.4805e-07
         1.6675    -3.4694e-18    -6.9389e-18        -3.3894     1.0041e-06    -4.6598e-25    -2.3299e-25    -2.1125e-05         1.0041              0              0      -0.054417         2.0271        0.80415        0.32038              0              0              0              0              0              0              0              0              0              0              0     0.00013053     9.8772e-06    -1.1386e-07              0              0       7.57e-07
         1.6675    -3.4694e-18    -6.9389e-18         3.3494     1.0041e-06     2.3299e-25     6.9897e-25     2.1125e-05         1.0041              0              0       0.054417         2.0271        0.80415        0.32038              0              0              0              0              0              0              0              0              0              0              0     0.00013053     9.8772e-06    -1.1386e-07              0              0      -7.57e-07
         1.6725              0              0        -3.3892     9.7599e-07    -9.3196e-25    -9.3196e-25    -2.1125e-05         1.0043              0              0      -0.055766         2.0271        0.80415        0.32038              0              0              0              0              0              0              0              0              0              0              0     0.00013051     9.8756e-06    -1.1863e-07              0              0     7.6533e-07
         1.6725              0              0         3.3492     9.7599e-07     1.1649e-24     1.1649e-24     2.1125e-05         1.0043              0              0       0.055766         2.0271        0.80415        0.32038              0              0              0              0              0              0              0              0              0              0              0     0.00013051     9.8756e-06    -1.1863e-07              0              0    -7.6533e-07
         1.6775    -1.0408e-17    -3.4694e-18         -3.389     9.4818e-07     9.3196e-25     1.8639e-24    -2.1125e-05         1.0046              0              0      -0.057097         2.0271        0.80415        0.32038              0              0              0              0              0              0              0              0              0              0              0     0.00013048     9.8738e-06    -1.2339e-07              0              0     7.7308e-07
         1.6775    -1.0408e-17    -3.4694e-18          3.349     9.4818e-07     1.6309e-24     1.6309e-24     2.1125e-05         1.0046              0              0       0.057097         2.0271        0.80415        0.32038              0              0              0              0              0              0              0              0              0              0              0     0.00013048     9.8738e-06    -1.2339e-07              0              0    -7.7308e-07
         1.6825     1.3878e-17    -3.4694e-18        -3.3887     9.2068e-07    -1.1649e-24    -2.3299e-25    -2.1125e-05         1.0048              0              0      -0.058412         2.0271        0.80415        0.32038              0              0              0              0              0              0              0              0              0              0              0     0.00013046     9.8717e-06    -1.2813e-07              0              0     7.8026e-07
         1.6825     1.3878e-17    -3.4694e-18         3.3487     9.2068e-07    -1.1649e-24    -9.3196e-25     2.1125e-05         1.0048              0              0       0.058412         2.0271        0.80415        0.32038              0              0              0              0              0              0              0              0              0              0              0     0.00013046     9.8717e-06    -1.2813e-07              0              0    -7.8026e-07
         1.6875     1.0408e-17     1.0408e-17        -3.3885     8.9348e-07    -6.9897e-25    -6.9897e-25    -2.1125e-05          1.005              0              0       -0.05971         2.0271        0.80415        0.32038              0              0              0              0              0              0              0              0              0              0              0     0.00013043     9.8694e-06    -1.3284e-07              0              0     7.8689e-07
         1.6875     1.0408e-17     1.0408e-17         3.3485     8.9348e-07    -2.3299e-25    -2.3299e-25     2.1125e-05          1.005              0              0        0.05971         2.0271        0.80415        0.32038              0              0              0              0              0              0              0              0              0              0              0     0.00013043     9.8694e-06    -1.3284e-07              0              0    -7.8689e-07
         1.6925     3.4694e-18     6.9389e-18        -3.3883     8.6658e-07    -4.6598e-25    -1.1649e-24    -2.1125e-05         1.0053              0              0      -0.060993         2.0271        0.80415        0.32038              0              0              0              0              0              0              0              0              0              0              0     0.00013039     9.8669e-06    -1.3751e-07              0              0     7.9299e-07
         1.6925     3.4694e-18     6.9389e-18         3.3483     8.6658e-07     4.6598e-25    -1.9866e-38     2.1125e-05         1.0053              0              0       0.060993         2.0271        0.80415        0.32038              0              0              0              0              0              0              0              0              0              0              0     0.00013039     9.8669e-06    -1.3751e-07              0              0    -7.9299e-07
         1.6975     3.4694e-18     1.7347e-17        -3.3881     8.6483e-07     1.1994e-24     2.1589e-24     -2.175e-05         1.0055              0              0      -0.062259         2.0271        0.80415        0.32038              0              0              0              0              0              0              0              0              0              0              0     0.00013036     9.8641e-06    -1.4215e-07              0              0     7.9858e-07
         1.6975              0     6.9389e-18         3.3481     8.6483e-07    -2.7245e-38     2.3988e-25      2.175e-05         1.0055              0              0       0.062259         2.0271        0.80415        0.32038              0              0              0              0              0              0              0              0              0              0              0     0.00013036     9.8641e-06    -1.4215e-07              0              0    -7.9858e-07
         1.7025     1.0408e-17     6.9389e-18        -3.3879     8.3775e-07    -9.5953e-25    -1.4393e-24     -2.175e-05         1.0058              0              0       -0.06351         2.0271        0.80415        0.32038              0              0              0              0              0              0              0              0              0              0              0     0.00013032     9.8611e-06    -1.4674e-07              0              0     8.0368e-07
         1.7025     1.0408e-17     6.9389e-18         3.3479     8.3775e-07    -7.1965e-25     4.7976e-25      2.175e-05         1.0058              0              0        0.06351         2.0271        0.80415        0.32038              0              0              0              0              0              0              0              0              0              0              0     0.00013032     9.8611e-06    -1.4674e-07              0              0    -8.0368e-07
         1.7075    -1.0408e-17    -3.4694e-18        -3.3877     8.1097e-07     2.3988e-25    -1.6792e-24     -2.175e-05         1.0061              0              0      -0.064745         2.0271        0.80415        0.32038              0              0              0              0              0              0              0              0              0              0              0     0.00013027     9.8578e-06    -1.5129e-07              0              0      8.083e-07
         1.7075    -1.0408e-17    -3.4694e-18         3.3477     8.1097e-07     1.3622e-38    -2.3988e-25      2.175e-05         1.0061              0              0       0.064745         2.0271        0.80415        0.32038              0              0              0              0              0              0              0              0              0              0              0     0.00013027     9.8578e-06    -1.5129e-07              0              0     -8.083e-07
         1.7125     6.9389e-18              0        -3.3876     7.8449e-07     4.7976e-25     7.1965e-25     -2.175e-05         1.0063              0              0      -0.065965         2.0271        0.80415        0.32038              0              0              0              0              0              0              0              0              0              0              0     0.00013023     9.8544e-06    -1.5579e-07              0              0     8.1245e-07
         1.7125     6.9389e-18              0         3.3476     7.8449e-07     4.7976e-25     7.1965e-25      2.175e-05         1.0063              0              0       0.065965         2.0271        0.80415        0.32038              0              0              0              0              0              0              0              0              0              0              0     0.00013023     9.8544e-06    -1.5579e-07              0              0    -8.1245e-07
         1.7175    -1.0408e-17    -3.4694e-18        -3.3874     7.5827e-07    -1.3622e-38    -2.3988e-25     -2.175e-05         1.0066              0              0       -0.06717         2.0271        0.80415        0.32038              0              0              0              0              0              0              0              0              0              0              0     0.00013018     9.8507e-06    -1.6024e-07              0              0     8.1615e-07
         1.7175    -1.0408e-17    -3.4694e-18         3.3474     7.5827e-07    -3.4356e-39    -4.7976e-25      2.175e-05         1.0066              0              0        0.06717         2.0271        0.80415        0.32038              0              0              0              0              0              0              0              0              0              0              0     0.00013018     9.8507e-06    -1.6024e-07              0              0    -8.1615e-07
         1.7225    -3.4694e-18              0        -3.3872     7.3232e-07    -2.3988e-25    -4.7976e-25     -2.175e-05         1.0069              0              0       -0.06836         2.0271        0.80415        0.32038              0              0              0              0              0              0              0              0              0              0              0     0.00013013     9.8468e-06    -1.6464e-07              0              0     8.1942e-07
         1.7225    -3.4694e-18              0         3.3472     7.3232e-07     2.3988e-25     1.1994e-24      2.175e-05         1.0069              0              0        0.06836         2.0271        0.80415        0.32038              0              0              0              0              0              0              0              0              0              0              0     0.00013013     9.8468e-06    -1.6464e-07              0              0    -8.1942e-07
         1.7275    -1.3878e-17    -1.0408e-17         -3.387     7.0663e-07    -9.5953e-25     4.7976e-25     -2.175e-05         1.0071              0              0      -0.069535         2.0271        0.80415        0.32038              0              0              0              0              0              0              0              0              0              0              0     0.00013007     9.8427e-06    -1.6897e-07              0              0     8.2227e-07
         1.7275    -1.3878e-17    -1.0408e-17          3.347     7.0663e-07    -4.7976e-25    -4.7976e-25      2.175e-05         1.0071              0              0       0.069535         2.0271        0.80415        0.32038              0              0              0              0              0              0              0              0              0              0              0     0.00013007     9.8427e-06    -1.6897e-07              0              0    -8.2227e-07
         1.7325     1.0408e-17     1.7347e-17        -3.3869     6.8118e-07     2.3988e-25    -4.7976e-25     -2.175e-05         1.0074              0              0      -0.070695         2.0271        0.80415        0.32038              0              0              0              0              0              0              0              0              0              0              0     0.00013002     9.8385e-06    -1.7324e-07              0              0     8.2471e-07
         1.7325     1.0408e-17     1.7347e-17         3.3469     6.8118e-07    -4.7976e-25    -4.7976e-25      2.175e-05         1.0074              0              0       0.070695         2.0271        0.80415        0.32038              0              0              0              0              0              0              0              0              0              0              0     0.00013002     9.8385e-06    -1.7324e-07              0              0    -8.2471e-07
